session_id,station_id,vehicle_id,session_start,session_end,kwh_delivered,session_type,cost_usd,payment_method,connector_used,user_id
SES-008306,STN-011,VH-005,04-28-2025 17:21:26,04-28-2025 18:55:26,39.77,Level 2,7.16,Credit Card,CCS,U-1102
SES-021617,STN-005,V_tesla_model_s,2025/10/26 08:41,2025/10/26 10:14,65.23,DC Fast Charge,28.05,app_wallet,CCS,U-6337
SES-023556,STN-006,V_lucid_air,11-22-2025 16:43:37,11-22-2025 17:04:37,46.24,DC Fast Charge,7.86,credit_card,Tesla Supercharger,U-8972
SES-011869,STN-005,V_hyundai_ioniq_5,2025-06-22 06:06:22,2025-06-22 07:53:22,36.17,Level 2,5.79,CREDIT_CARD,CCS,U-7755
SES-001417,STN-011,VH-003,23-Jan-2025 18:08:40,23-Jan-2025 19:31:40,67.69,DC Fast Charge,21.66,credit_card,CHAdeMO,U-9127
SES-025456,STN-003,VH-011,2025/12/19 16:50,2025/12/19 19:50,19.95,DC Fast Charge,5.39,credit_card,CHAdeMO,U-4529
SES-014860,STN-007,V_hyundai_ioniq_5,2025-07-25 11:59:17,2025-07-25 13:08:17,10.17,Level 2,3.76,CREDIT_CARD,CCS,U-1876
SES-020760,STN-017,VH-004,15-Oct-2025 09:46:21,15-Oct-2025 10:01:21,58.92,DC Fast Charge,8.25,Credit Card,CHAdeMO,U-7005
SES-003695,STN-014,VH-005,27-Feb-2025 13:34:50,27-Feb-2025 14:04:50,21.88,Level 2,9.63,credit_card,Tesla Supercharger,U-2764
SES-005278,STN-001,VH-008,2025-03-15 20:19:14,2025-03-15 21:18:14,67.45,DC Fast Charge,28.33,CREDIT_CARD,CHAdeMO,U-2021
SES-011253,STN-002,VH-014,2025/06/13 09:28,2025/06/13 09:52,42.11,DC Fast Charge,18.53,debit_card,J1772,U-4241
SES-003639,STN10,VEH#0002,2025-02-26 21:41:45,2025-02-26 23:33:45,53.8,DC Fast Charge,8.07,app_wallet,J1772,U-5224
SES-024070,STN-002,VH-010,11-29-2025 15:42:20,11-29-2025 16:18:20,75.19,DC Fast Charge,15.04,Apple Pay,Tesla Supercharger,U-3833
SES-025578,STN-018,VH-008,2025-12-20 13:59:59,2025-12-20 16:32:59,16.2,Level 2,$5.99,Credit Card,CCS,U-7879
SES-021264,STN-015,VH-004,21-Oct-2025 10:29:13,21-Oct-2025 12:34:13,7.99,Level 1,3.12,Apple Pay,CHAdeMO,U-2380
SES-016994,STN-016,VH-001,08/24/2025 09:10,08/24/2025 10:20,19.75,Level 2,5.13,credit_card,CCS,U-9772
SES-016658,STN-017,VH-008,08-20-2025 13:24:21,08-20-2025 16:00:21,42.11,DC Fast Charge,14.74,RFID,Tesla Supercharger,U-7686
SES-009322,STN-008,VH-011,2025/05/13 16:56,2025/05/13 18:02,32.71,DC Fast Charge,6.87,Google Pay,CHAdeMO,U-7006
SES-017270,STN06,VH-010,08/29/2025 15:04,08/29/2025 15:18,25.29,Level 2,3.03,debit_card,CCS,U-3179
SES-008279,STN-003,VH-005,27-Apr-2025 17:33:15,27-Apr-2025 19:11:15,49.32,DC Fast Charge,$7.89,Apple Pay,CCS,U-7356
SES-020118,STN-005,VH-008,2025/10/06 19:19,2025/10/06 20:06,8.58,Level 1,1.2,app_wallet,J1772,U-7433
SES-009680,STN-012,VH-006,05-19-2025 07:11:43,05-19-2025 08:55:43,25.05,Level 2,7.01,credit card,CHAdeMO,U-9062
SES-000158,STN-016,VH-009,01-03-2025 09:24:39,01-03-2025 11:14:39,17.18,Level 2,6.87,app_wallet,J1772,U-2388
SES-014712,STN-008,VH-008,2025/07/24 16:22,2025/07/24 17:00,26.14,DC Fast Charge,9.93,credit_card,CHAdeMO,U-1018
SES-021162,STN-003,VH-009,20-Oct-2025 17:03:38,20-Oct-2025 18:28:38,33.31,Level 2,3.66,Apple Pay,J1772,U-9158
SES-013771,STN-003,VH-013,07-18-2025 16:57:57,07-18-2025 18:55:57,21.62,DC Fast Charge,$7.78,credit card,CCS,U-9188
SES-010833,STN-014,VH-002,2025/06/07 20:06,2025/06/07 21:02,33.8,Level 2,8.45,Apple Pay,J1772,U-5319
SES-024104,STN-018,VH-006,11-29-2025 07:26:35,11-29-2025 10:18:35,51.96,DC Fast Charge,14.55,credit_card,CHAdeMO,U-8178
SES-012621,STN-006,VEH#0002,2025-07-04 10:03:20,2025-07-04 11:23:20,50.91,DC Fast Charge,17.82,Google Pay,CCS,U-3137
SES-013289,STN-004,VH-004,2025/07/14 15:05,2025/07/14 17:11,2.42,Level 1,0.68,Credit Card,J1772,U-8877
SES-007287,STN-001,VH-009,04-12-2025 14:17:24,04-12-2025 17:15:24,30.78,DC Fast Charge,$9.23,credit card,J1772,U-3028
SES-024127,STN-012,VH-003,11-29-2025 09:35:52,11-29-2025 12:34:52,7.73,Level 2,1.7,Google Pay,Tesla Supercharger,U-4436
SES-025838,STN-001,VH-003,12/22/2025 19:54,12/22/2025 22:12,36.01,Level 2,$14.04,credit_card,CHAdeMO,U-4991
SES-010966,STN-002,VH-013,09-Jun-2025 16:26:11,09-Jun-2025 16:42:11,77.71,DC Fast Charge,11.66,app_wallet,Tesla Supercharger,U-6500
SES-015680,STN-003,VH-005,08-06-2025 07:43:10,08-06-2025 08:47:10,55.98,DC Fast Charge,9.52,Credit Card,J1772,U-6322
SES-013342,STN-017,VH-007,15-Jul-2025 12:45:54,15-Jul-2025 15:29:54,46.5,DC Fast Charge,10.7,debit_card,J1772,U-8151
SES-025310,STN-011,VH-007,12/17/2025 03:47,12/17/2025 04:44,34.74,Level 2,$13.2,app_wallet,CCS,U-5465
SES-020124,STN-012,VH-002,2025/10/06 17:39,2025/10/06 19:57,8.16,Level 1,2.94,credit_card,CHAdeMO,U-5912
SES-016316,STN-006,VH-013,08/15/2025 08:45,08/15/2025 11:21,58.93,DC Fast Charge,22.98,Google Pay,J1772,U-9808
SES-007100,STN-015,V_kia_ev6,2025/04/09 09:07,2025/04/09 12:07,32.29,Level 2,13.56,Apple Pay,CHAdeMO,U-6050
SES-015009,STN-010,VH-012,26-Jul-2025 16:02:31,26-Jul-2025 18:16:31,22.66,Level 2,5.21,debit_card,Tesla Supercharger,U-5995
SES-025392,STN-005,V_tesla_model_y,2025-12-18 17:36:26,2025-12-18 18:29:26,40.1,DC Fast Charge,12.03,app_wallet,Tesla Supercharger,U-8371
SES-020895,STN-011,VH-004,17-Oct-2025 18:05:26,17-Oct-2025 20:01:26,51.38,DC Fast Charge,15.41,credit_card,J1772,U-3937
SES-018353,STN-008,VH-011,09-13-2025 18:31:35,09-13-2025 21:15:35,25.58,DC Fast Charge,6.65,app_wallet,CHAdeMO,U-5598
SES-022384,STN-005,VH-004,11-06-2025 17:19:46,11-06-2025 19:17:46,15.88,Level 2,3.49,Apple Pay,CCS,U-4287
SES-005551,STN-003,VH-013,03/18/2025 13:41,03/18/2025 14:50,48.79,DC Fast Charge,12.2,Google Pay,CCS,U-6054
SES-010095,STN-004,VH-001,2025/05/26 11:13,2025/05/26 14:08,20.93,DC Fast Charge,5.23,CREDIT_CARD,J1772,U-5561
SES-005753,STN-017,VH-013,03/21/2025 16:58,03/21/2025 19:34,73.72,DC Fast Charge,14.01,RFID,CCS,U-2891
SES-007765,STN-012,VH-004,2025/04/20 07:52,2025/04/20 10:09,3.56,Level 1,0.96,credit card,J1772,U-2640
SES-010828,STN-006,VH-001,2025/06/07 17:06,2025/06/07 18:46,9.75,Level 1,1.75,CREDIT_CARD,Tesla Supercharger,U-7289
SES-007900,STN-015,VH-006,04-22-2025 14:56:25,04-22-2025 15:22:25,18.02,Level 2,3.24,credit card,J1772,U-7314
SES-013270,STN-003,VH-005,14-Jul-2025 16:01:27,14-Jul-2025 16:45:27,14.92,Level 2,3.88,Google Pay,CCS,U-3692
SES-020881,STN-004,VH-012,2025/10/17 18:20,2025/10/17 18:50,76.16,DC Fast Charge,9.14,credit card,CHAdeMO,U-8164
SES-024099,STN-014,VH-006,11/29/2025 20:59,11/29/2025 22:26,12.06,Level 2,2.41,credit_card,CHAdeMO,U-4157
SES-000191,STN-009,VH-001,01/03/2025 13:22,01/03/2025 16:01,9.77,Level 1,1.37,Credit Card,CCS,U-4594
SES-015141,STN-017,VEH#0004,28-Jul-2025 19:24:04,28-Jul-2025 21:42:04,7.43,Level 1,2.9,debit_card,Tesla Supercharger,U-5068
SES-021298,STN-012,VH-013,22-Oct-2025 15:16:14,22-Oct-2025 17:07:14,14.19,Level 2,3.55,Apple Pay,Tesla Supercharger,U-2788
SES-026053,STN-011,VH-002,12/24/2025 19:44,12/24/2025 20:01,31.15,Level 2,4.36,Credit Card,CCS,U-7473
SES-024845,STN-002,VH-011,12-10-2025 15:58:42,12-10-2025 17:05:42,21.55,DC Fast Charge,4.74,app_wallet,J1772,U-2511
SES-008137,STN-012,VH-004,2025/04/26 11:52,2025/04/26 14:14,73.57,DC Fast Charge,31.64,credit_card,J1772,U-8649
SES-018349,STN-010,VH-008,2025-09-13 12:52:59,2025-09-13 13:12:59,56.7,DC Fast Charge,$22.68,credit card,CHAdeMO,U-9208
SES-007635,STN-002,VH-005,18-Apr-2025 12:50:42,18-Apr-2025 13:33:42,48.16,DC Fast Charge,$8.19,credit card,CHAdeMO,U-2390
SES-017703,STN-014,VH-006,09-04-2025 11:20:34,09-04-2025 11:58:34,24.47,DC Fast Charge,4.4,debit_card,Tesla Supercharger,U-4172
SES-022637,STN-001,VH-001,2025/11/09 14:39,2025/11/09 17:32,15.28,Level 2,2.9,Apple Pay,Tesla Supercharger,U-5158
SES-013523,STN-017,VH-012,2025-07-16 18:21:42,2025-07-16 19:10:42,58.08,DC Fast Charge,$25.56,credit card,CHAdeMO,U-3730
SES-001084,STN-010,VH-011,01/17/2025 17:31,01/17/2025 17:48,68.28,DC Fast Charge,19.8,debit_card,,U-6793
SES-002157,STN-012,V_tesla_model_s,02-03-2025 16:36:26,02-03-2025 16:55:26,24.68,DC Fast Charge,$9.38,Google Pay,Tesla Supercharger,U-6747
SES-005523,STN-014,VH-005,18-Mar-2025 10:25:16,18-Mar-2025 13:01:16,76.69,DC Fast Charge,20.71,Google Pay,CCS,U-4524
SES-017688,STN-014,VEH#0002,2025-09-04 12:03:01,2025-09-04 12:25:01,30.14,Level 2,11.75,debit_card,CCS,U-2325
SES-025824,STN-018,VH-002,2025-12-22 11:44:42,2025-12-22 12:04:42,63.5,DC Fast Charge,15.88,debit_card,J1772,U-2817
SES-000157,STN-013,VH-001,2025-01-03 19:28:37,2025-01-03 21:27:37,59.33,DC Fast Charge,10.09,debit_card,CHAdeMO,U-6993
SES-009450,STN04,VH-007,05-16-2025 17:53:28,05-16-2025 20:53:28,55.7,DC Fast Charge,23.39,credit_card,CHAdeMO,U-8967
SES-024729,STN-018,VH-014,08-Dec-2025 17:58:49,08-Dec-2025 20:53:49,23.27,Level 2,3.26,RFID,J1772,U-4029
SES-003394,STN-007,VH-004,2025/02/22 23:12,2025/02/23 01:03,77.16,DC Fast Charge,12.35,Credit Card,CCS,U-4893
SES-009769,STN-013,VEH#0012,05/21/2025 15:04,05/21/2025 16:42,29.47,Level 2,8.84,RFID,Tesla Supercharger,U-2465
SES-006967,STN-012,VH-007,2025-04-07 14:24:18,2025-04-07 16:48:18,64.94,DC Fast Charge,16.23,Apple Pay,Tesla Supercharger,U-1716
SES-017894,STN-014,VH-006,09/06/2025 07:10,09/06/2025 08:18,69.87,DC Fast Charge,28.65,credit card,CHAdeMO,U-1973
SES-020513,STN-009,VH-001,2025-10-11 13:38:13,2025-10-11 15:03:13,11.79,DC Fast Charge,4.83,RFID,CHAdeMO,U-9507
SES-012740,STN-014,VH-011,07-05-2025 18:43:44,07-05-2025 19:48:44,34.86,DC Fast Charge,12.9,app_wallet,J1772,U-7827
SES-010916,STN-015,VH-010,2025-06-08 22:11:36,2025-06-09 00:05:36,14.37,DC Fast Charge,4.89,app_wallet,CHAdeMO,U-1961
SES-003880,STN-014,VEH#0001,2025-03-02 17:02:33,2025-03-02 18:47:33,16.29,Level 2,$3.1,Credit Card,Tesla Supercharger,U-6736
SES-018899,STN-003,VH-008,20-Sep-2025 09:19:11,20-Sep-2025 11:56:11,20.52,DC Fast Charge,4.72,credit_card,CCS,U-9333
SES-002356,STN-018,VH-009,02-07-2025 10:50:19,02-07-2025 11:39:19,24.43,DC Fast Charge,$4.64,Apple Pay,CHAdeMO,U-7141
SES-022771,STN-006,VH-001,11-11-2025 18:04:02,11-11-2025 19:48:02,8.11,Level 1,3.24,Apple Pay,J1772,U-7817
SES-003415,STN-010,VEH#0003,23-Feb-2025 06:24:19,23-Feb-2025 07:32:19,6.96,Level 1,1.18,debit_card,Tesla Supercharger,U-3618
SES-005389,STN-016,VH-008,03-16-2025 15:37:55,03-16-2025 18:13:55,-12.44,Level 2,4.35,Credit Card,CCS,U-6325
SES-017000,STN-004,VH-013,08/24/2025 20:37,08/24/2025 21:45,16.4,Level 2,3.77,app_wallet,CHAdeMO,U-5199
SES-011352,STN-007,VH-013,2025/06/15 15:03,2025/06/15 16:54,22.94,DC Fast Charge,5.05,Credit Card,Tesla Supercharger,U-8653
SES-009178,STN-017,VH-011,2025/05/12 17:32,2025/05/12 19:08,55.72,DC Fast Charge,13.93,Credit Card,CHAdeMO,U-1313
SES-008321,STN-015,VH-005,2025/04/28 10:13,2025/04/28 11:34,28.87,Level 2,6.93,Apple Pay,Tesla Supercharger,U-3125
SES-021141,STN-011,VH-008,19-Oct-2025 11:50:00,19-Oct-2025 13:28:00,57.14,DC Fast Charge,6.86,CREDIT_CARD,CCS,U-1688
SES-006527,STN-018,VEH#0010,04/01/2025 15:39,04/01/2025 17:21,34.96,DC Fast Charge,11.19,debit_card,CHAdeMO,U-9199
SES-002338,STN-009,VH-003,2025/02/07 15:22,2025/02/07 17:46,25.73,DC Fast Charge,2.83,Credit Card,CCS,U-5710
SES-007901,STN-004,VH-002,2025-04-22 17:58:00,2025-04-22 19:42:00,34.89,DC Fast Charge,4.88,credit_card,Tesla Supercharger,U-6743
SES-018290,STN-010,V_tesla_model_s,2025/09/12 18:00,2025/09/12 19:12,46.23,DC Fast Charge,20.34,Credit Card,CCS,U-1905
SES-000121,STN-016,nan,02-Jan-2025 21:59:18,02-Jan-2025 22:18:18,49.76,DC Fast Charge,6.97,Credit Card,Tesla Supercharger,U-9901
SES-013294,STN-003,VH-010,2025-07-14 08:17:55,2025-07-14 10:01:55,9.56,Level 2,1.34,credit card,Tesla Supercharger,U-4358
SES-003151,STN-016,N/A,02/19/2025 08:28,02/19/2025 10:26,30.78,Level 2,$6.46,Apple Pay,J1772,U-4210
SES-018622,STN-009,VH-009,2025-09-16 09:18:45,2025-09-16 10:05:45,62.25,DC Fast Charge,19.92,debit_card,CCS,U-2292
SES-025700,STN-010,VH-012,2025-12-21 09:15:14,2025-12-21 12:02:14,28.67,Level 2,8.6,credit card,J1772,U-7829
SES-018299,STN-010,VH-004,2025/09/12 06:12,2025/09/12 08:43,36.21,Level 2,13.04,RFID,CHAdeMO,U-3568
SES-004180,STN-009,VH-005,2025-03-07 18:34:24,2025-03-07 21:08:24,14.45,DC Fast Charge,$5.92,Credit Card,CCS,U-9844
SES-005464,STN-016,VH-010,03/17/2025 20:35,03/17/2025 22:01,27.04,DC Fast Charge,$7.03,Apple Pay,CHAdeMO,U-4925
SES-024327,STN-001,VH-009,12-02-2025 21:51:55,12-02-2025 23:10:55,9.73,Level 2,1.36,Google Pay,CHAdeMO,U-9212
SES-004718,STN-018,VH-008,2025/03/11 08:13,2025/03/11 09:51,16.99,DC Fast Charge,$4.93,CREDIT_CARD,CCS,U-2394
SES-025951,STN-001,V_tesla_model_3,2025-12-23 11:39:57,2025-12-23 11:53:57,30.67,DC Fast Charge,6.13,debit_card,Tesla Supercharger,U-1260
SES-024358,STN-003,VEH#0006,12-03-2025 10:10:45,12-03-2025 13:02:45,27.58,DC Fast Charge,$3.03,Apple Pay,Tesla Supercharger,U-6228
SES-018925,STN-013,VH-006,2025/09/20 15:02,2025/09/20 15:49,51.92,DC Fast Charge,$14.54,credit_card,Tesla Supercharger,U-2705
SES-017232,STN-005,VH-003,2025/08/28 16:48,2025/08/28 19:34,42.24,DC Fast Charge,8.03,credit card,CHAdeMO,U-1507
SES-010753,STN-010,VH-008,06/06/2025 14:10,06/06/2025 15:14,28.36,DC Fast Charge,9.64,Credit Card,J1772,U-7387
SES-018710,STN-002,VEH#0012,2025/09/17 11:32,2025/09/17 13:40,45.91,DC Fast Charge,8.72,Apple Pay,CHAdeMO,U-2713
SES-007881,STN-011,VH-003,04/22/2025 06:56,04/22/2025 08:39,70.69,DC Fast Charge,21.21,Apple Pay,CCS,U-1751
SES-014382,STN-004,VH-004,2025-07-21 07:07:13,2025-07-21 09:49:13,9.32,Level 2,1.03,credit_card,J1772,U-5002
SES-020808,STN-005,V_rivian_r1t,2025-10-16 11:27:51,2025-10-16 13:30:51,34.26,DC Fast Charge,13.7,CREDIT_CARD,Tesla Supercharger,U-9719
SES-000800,STN-003,VEH#0010,01/13/2025 17:46,01/13/2025 18:59,7.96,Level 1,3.58,credit_card,Tesla Supercharger,U-2957
SES-012668,STN-018,VH-003,2025/07/04 14:23,2025/07/04 14:38,70.87,DC Fast Charge,17.01,Credit Card,CHAdeMO,U-6855
SES-004658,STN-010,VH-008,11-Mar-2025 07:48:50,11-Mar-2025 08:00:50,34.24,Level 2,11.64,credit_card,CCS,U-3920
SES-018589,STN-017,VH-014,2025-09-16 14:22:49,2025-09-16 17:15:49,26.31,DC Fast Charge,$10.0,Credit Card,CCS,U-5107
SES-019636,STN-001,VH-004,29-Sep-2025 16:49:28,29-Sep-2025 18:53:28,73.88,DC Fast Charge,13.3,Credit Card,J1772,U-6792
SES-011248,STN-018,VEH#0012,2025-06-13 14:48:33,2025-06-13 16:08:33,67.83,DC Fast Charge,7.46,debit_card,Tesla Supercharger,U-5927
SES-019538,STN-004,V_lucid_air,09-27-2025 11:29:30,09-27-2025 12:08:30,66.56,DC Fast Charge,16.64,credit card,Tesla Supercharger,U-3175
SES-024713,STN-013,VH-008,2025-12-08 04:59:03,2025-12-08 07:47:03,10.1,DC Fast Charge,4.04,CREDIT_CARD,CCS,U-3306
SES-002955,STN-013,VH-001,16-Feb-2025 10:10:45,16-Feb-2025 10:35:45,8.89,Level 1,$1.24,Google Pay,Tesla Supercharger,U-7871
SES-004087,STN-007,VH-009,03-05-2025 09:52:36,03-05-2025 11:04:36,41.03,DC Fast Charge,6.98,CREDIT_CARD,J1772,U-9202
SES-009500,STN-005,VH-009,2025/05/16 17:04,2025/05/16 18:42,15.49,Level 2,3.56,Credit Card,CHAdeMO,U-4647
SES-014104,STN-002,VH-007,2025/07/20 12:17,2025/07/20 14:47,40.09,DC Fast Charge,17.24,debit_card,CCS,U-5382
SES-022317,STN-011,VH-005,05-Nov-2025 11:56:15,05-Nov-2025 13:05:15,44.61,DC Fast Charge,9.37,RFID,CCS,U-9886
SES-008857,STN-013,VH-012,05-06-2025 09:47:42,05-06-2025 11:28:42,-8.55,Level 2,3.42,Apple Pay,Tesla Supercharger,U-8796
SES-013559,STN-012,VH-008,07/16/2025 16:36,07/16/2025 17:07,36.93,Level 2,8.49,Apple Pay,Tesla Supercharger,U-6455
SES-010679,STN-018,VH-002,06/04/2025 10:04,06/04/2025 11:11,63.78,DC Fast Charge,17.22,CREDIT_CARD,CCS,U-5816
SES-001287,STN-013,VH-006,2025/01/20 17:09,2025/01/20 17:52,15.36,DC Fast Charge,6.45,CREDIT_CARD,Tesla Supercharger,U-9366
SES-016784,STN-003,VH-006,2025/08/21 13:57,2025/08/21 14:58,1.36,Level 1,0.46,Apple Pay,CCS,U-8808
SES-015477,STN-011,V_tesla_model_s,08/02/2025 07:37,08/02/2025 07:48,15.64,Level 2,$2.35,debit_card,Tesla Supercharger,U-5091
SES-004880,STN-004,VH-002,03-12-2025 16:44:03,03-12-2025 18:32:03,31.95,DC Fast Charge,4.15,app_wallet,CHAdeMO,U-3700
SES-002197,STN-006,VH-002,04-Feb-2025 06:43:11,04-Feb-2025 07:38:11,74.83,DC Fast Charge,17.96,debit_card,CCS,U-1063
SES-013720,STN-016,V_chevrolet_bolt_euv,2025-07-17 17:59:23,2025-07-17 19:31:23,69.01,DC Fast Charge,7.59,CREDIT_CARD,CHAdeMO,U-8268
SES-026242,STN-008,VH-009,2025-12-26 07:19:28,2025-12-26 09:45:28,24.62,DC Fast Charge,9.11,debit_card,J1772,U-9315
SES-007997,STN-003,VH-001,2025-04-23 18:26:10,2025-04-23 20:51:10,6.42,Level 1,$2.25,debit_card,Tesla Supercharger,U-9089
SES-024050,STN-006,VH-010,29-Nov-2025 11:46:41,29-Nov-2025 11:56:41,19.68,Level 2,3.15,CREDIT_CARD,Tesla Supercharger,U-8468
SES-013132,STN-005,VEH#0009,11-Jul-2025 05:06:23,11-Jul-2025 07:15:23,23.05,DC Fast Charge,7.61,Apple Pay,J1772,U-1677
SES-008369,STN-008,VH-002,29-Apr-2025 17:51:31,29-Apr-2025 20:09:31,21.97,Level 2,7.91,app_wallet,J1772,U-7999
SES-020039,STN-014,VH-012,10/05/2025 17:02,10/05/2025 18:59,63.9,DC Fast Charge,$23.64,app_wallet,CHAdeMO,U-3570
SES-000847,STN-009,VH-012,01/13/2025 13:14,01/13/2025 13:24,67.74,DC Fast Charge,18.29,Credit Card,J1772,U-8941
SES-014974,STN-017,VH-014,07/25/2025 15:36,07/25/2025 17:29,-78.16,DC Fast Charge,17.98,CREDIT_CARD,J1772,U-1439
SES-011578,STN-007,VH-002,06/18/2025 13:34,06/18/2025 16:33,7.08,Level 1,0.78,Google Pay,J1772,U-2896
SES-023110,STN-007,VH-010,2025/11/15 10:42,2025/11/15 11:50,57.32,DC Fast Charge,18.34,Google Pay,CHAdeMO,U-5839
SES-001309,STN-015,V_chevrolet_bolt_ev,01/21/2025 12:23,01/21/2025 13:40,21.82,Level 2,$9.82,Apple Pay,CCS,U-4547
SES-014250,STN-016,VH-003,21-Jul-2025 16:45:12,21-Jul-2025 19:38:12,21.86,Level 2,2.4,Google Pay,Tesla Supercharger,U-6177
SES-003338,STN-012,V_kia_ev6,22-Feb-2025 17:49:29,22-Feb-2025 19:33:29,79.01,DC Fast Charge,15.01,debit_card,CCS,U-9305
SES-008482,STN-015,VEH#0010,05/01/2025 16:07,05/01/2025 17:55,-39.71,DC Fast Charge,16.68,Apple Pay,Tesla Supercharger,U-8747
SES-003712,STN-018,VH-006,2025/02/27 17:10,2025/02/27 18:18,63.55,DC Fast Charge,15.89,credit card,Tesla Supercharger,U-9049
SES-009338,STN-006,VH-004,2025-05-14 16:36:35,2025-05-14 17:14:35,77.22,DC Fast Charge,7.72,debit_card,Tesla Supercharger,U-5104
SES-015893,STN-014,VH-003,2025/08/09 18:48,2025/08/09 20:17,6.7,Level 2,2.95,CREDIT_CARD,CCS,U-2079
SES-009799,STN-010,VH-009,2025/05/21 11:37,2025/05/21 12:47,17.43,Level 2,2.79,credit_card,Tesla Supercharger,U-1616
SES-021660,STN-001,VH-006,27-Oct-2025 08:59:45,27-Oct-2025 09:14:45,47.96,DC Fast Charge,7.67,Google Pay,Tesla Supercharger,U-5228
SES-021058,STN-005,VH-011,10-18-2025 20:13:17,10-18-2025 20:37:17,21.89,Level 2,5.25,Google Pay,Tesla Supercharger,U-4933
SES-019110,STN-013,VH-003,22-Sep-2025 10:16:10,22-Sep-2025 11:54:10,32.97,Level 2,4.62,CREDIT_CARD,Tesla Supercharger,U-7371
SES-022014,STN-006,VH-012,2025-11-01 09:22:10,2025-11-01 10:37:10,4.68,Level 1,1.92,app_wallet,Tesla Supercharger,U-8702
SES-017332,STN-015,VH-009,29-Aug-2025 10:43:20,29-Aug-2025 12:15:20,20.55,Level 2,3.9,Apple Pay,CCS,U-3642
SES-007444,STN-001,VH-009,2025-04-15 12:25:28,2025-04-15 15:13:28,61.89,DC Fast Charge,12.38,RFID,CHAdeMO,U-4173
SES-010844,STN-018,VEH#0013,06/07/2025 01:30,06/07/2025 04:06,32.29,Level 2,9.36,credit_card,CCS,U-6618
SES-010661,STN-017,VH-007,2025/06/04 17:40,2025/06/04 19:18,72.06,DC Fast Charge,$15.85,Google Pay,CCS,U-5094
SES-024306,STN15,VH-004,12-02-2025 15:31:31,12-02-2025 16:56:31,23.56,DC Fast Charge,7.07,debit_card,Tesla Supercharger,U-8156
SES-004032,STN-011,VH-001,03-05-2025 08:29:51,03-05-2025 08:49:51,13.85,DC Fast Charge,3.74,credit_card,Tesla Supercharger,U-2551
SES-004751,STN-017,VH-013,11-Mar-2025 17:53:06,11-Mar-2025 19:25:06,20.69,Level 2,9.1,credit_card,Tesla Supercharger,U-1550
SES-026166,STN-005,VEH#0005,25-Dec-2025 00:58:59,25-Dec-2025 02:40:59,6.43,Level 2,$0.84,Google Pay,CCS,U-8876
SES-007216,STN-002,VH-004,11-Apr-2025 17:18:39,11-Apr-2025 17:33:39,5.51,Level 1,1.71,CREDIT_CARD,Tesla Supercharger,U-4303
SES-011811,STN-007,VH-002,2025-06-21 17:10:38,2025-06-21 17:43:38,70.51,DC Fast Charge,20.45,CREDIT_CARD,CCS,U-2719
SES-021762,STN-008,VH-005,28-Oct-2025 21:46:54,28-Oct-2025 22:26:54,21.7,DC Fast Charge,2.39,RFID,CHAdeMO,U-5682
SES-006346,STN-004,VH-007,03/30/2025 17:26,03/30/2025 18:06,37.04,DC Fast Charge,11.11,RFID,J1772,U-4013
SES-026942,STN-001,VH-012,12-31-2025 09:40:28,12-31-2025 11:22:28,70.93,DC Fast Charge,15.6,RFID,CHAdeMO,U-9512
SES-001465,STN-010,V_bmw_ix,2025/01/24 11:09,2025/01/24 13:35,3.06,Level 1,0.31,RFID,CHAdeMO,U-2083
SES-012061,STN-005,VH-012,06/25/2025 16:18,06/25/2025 17:04,49.7,DC Fast Charge,17.89,RFID,Tesla Supercharger,U-1910
SES-003716,STN-016,VEH#0003,02-27-2025 17:49:22,02-27-2025 18:18:22,-6.94,Level 2,2.22,CREDIT_CARD,CCS,U-8403
SES-026649,STN-003,VH-005,12/29/2025 12:56,12/29/2025 14:53,16.27,Level 2,6.02,RFID,Tesla Supercharger,U-7222
SES-026891,STN-014,VH-013,2025-12-31 21:25:38,2025-12-31 23:04:38,31.55,Level 2,9.46,credit card,CHAdeMO,U-7707
SES-011242,STN-016,VH-005,06/13/2025 01:37,06/13/2025 02:17,22.93,DC Fast Charge,2.29,Apple Pay,CHAdeMO,U-1669
SES-016237,STN-009,VEH#0010,2025-08-14 18:47:34,2025-08-14 21:32:34,9.81,Level 1,3.63,credit card,J1772,U-7793
SES-010973,STN-009,VH-005,06/09/2025 07:11,06/09/2025 09:23,-31.9,Level 2,7.02,app_wallet,Tesla Supercharger,U-7279
SES-003483,STN-011,VH-012,02-24-2025 19:13:58,02-24-2025 19:30:58,23.12,Level 2,8.55,credit_card,CCS,U-3896
SES-018327,STN-015,VH-012,13-Sep-2025 16:24:13,13-Sep-2025 17:10:13,30.41,Level 2,13.68,RFID,CCS,U-6038
SES-013606,STN-008,VH-004,16-Jul-2025 20:31:49,16-Jul-2025 23:15:49,57.89,DC Fast Charge,19.68,debit_card,Tesla Supercharger,U-3651
SES-004592,STN-018,VH-003,2025/03/10 06:32,2025/03/10 07:31,35.45,DC Fast Charge,13.83,CREDIT_CARD,CCS,U-8935
SES-006691,STN-013,VH-008,03-Apr-2025 17:42:28,03-Apr-2025 18:18:28,31.64,Level 2,$10.44,Apple Pay,Tesla Supercharger,U-4924
SES-024494,STN-005,VH-010,2025-12-05 10:38:05,2025-12-05 13:17:05,16.57,DC Fast Charge,$6.13,debit_card,Tesla Supercharger,U-4301
